xgb,catboost,lgbm
35229528064,30432772423,21656371751
35897573376,32217548120,22164664871
39704555520,42527085052,24161426554
35583160320,29653839367,21860879644
34362036224,30174111677,21828842043
38732427264,30232241808,24248274962
36983173120,31286788947,23799675284
35870584832,19930182471,22507559794
53424943104,50463111287,36366338791
59814391808,51296998633,39821653660
39641505792,33391929416,23839709397
37109198848,32261967412,23201016568
35688620032,32443773330,22282712717
36314714112,37265243212,22306482573
82406596608,98336814135,66242646294
36331962368,36107872678,22919908894
35158142976,31382548607,21838581988
36971126784,33996079398,23155476624
34560806912,29690532677,21673037354
37106925568,34220946124,23201016568
38095622144,31164668251,23944251600
43250827264,32227356440,28127700086
35796901888,39232774330,22507559794
49645166592,64577525984,26738893924
34751864832,30970162872,21816240888
35294384128,31120413281,21726408340
45633478656,48830946705,28792791729
34643283968,31402195797,21726408340
36927582208,32791630869,23144188109
34655891456,31366714737,21652902740
35079172096,30478908503,21700060750
54496456704,45261585800,38819511774
35660374016,31978650949,22250178504
36244516864,34564230338,22035236334
36420243456,29637579837,23026548827
46873796608,36648117819,29872553824
37005959168,34493661352,22645941543
36199845888,32169614357,23088564075
34721611776,30127116068,21727954162
44592242688,35445244308,27428333463
45903118336,98349708571,35040167623
35564806144,30514450630,22250178504
43878842368,40668413352,28418559343
34268952576,29967622826,21630866330
37138997248,37626356672,22963872861
34701832192,29504170741,21726408340
41525653504,37191116577,25099426116
34125686784,29929596665,21642939459
36820873216,28102898877,21656371751
34563883008,30151433118,21687987621
34568097792,29869515630,21695243142
53281329152,37429249222,33134553287
37650374656,37332385509,22164664871
35870584832,25623891879,22507559794
41636265984,40529191822,29042665782
34577620992,29304083712,21656371751
63648583680,98317464774,40318709504
34666549248,29026815920,22101644852
48364777472,43799601115,29359173606
4.61356E+11,2.37417E+11,3.40573E+11
34058268672,29863938604,21652902740
36094959616,33503188509,22758800066
1.12858E+11,2.15431E+11,1.09251E+11
34461859840,30084170666,21695243142
43386933248,92447759958,26459350660
40493568000,48510034634,23717865247
35668606976,29759287851,22250178504
34584252416,29530864014,21816240888
35737661440,55690817440,22303453186
82656894976,1.08816E+11,64885724386
42930233344,33273740692,27575797954
44542414848,48106760725,30560278847
35697426432,30603463554,22320241200
36977315840,30342696840,23201016568
34829312000,29008665026,21656371751
34479628288,30596974289,21673037354
35953119232,29607442523,23088564075
35630174208,30477290510,22035236334
34527752192,29552654214,21695243142
1.95771E+11,1.88022E+11,1.38185E+11
34964541440,33948458249,21816240888
51959984128,51292806489,33994690821
34787258368,31547758356,21695243142
34754031616,30522990207,21656371751
35189723136,34143120816,21738253345
38607663104,40078456127,23685168736
37873418240,33417562266,23603186402
35843207168,29226660934,22957975856
1.00734E+11,60211723134,72511082126
34626863104,31054870461,21656371751
34872659968,30290080116,21656371751
36134346752,30583247548,21630866330
35159265280,30020457807,22221722862
1.68775E+11,1.02152E+11,1.26815E+11
35061084160,30891998335,21656371751
34970255360,30319219796,22101644852
4.33392E+11,4.08949E+11,3.46681E+11
35230531584,32223586536,21656371751
35321212928,33290967156,21738253345
38238662656,33008290570,23602880295
35997700096,33024189613,22456397952
35982921728,33151515437,22507559794
35549401088,29320416453,22084059064
59881205760,81030911355,40877917711
40344612864,38433375771,25607920118
35696975872,28731275197,22726265852
35240087552,30208002597,21830439044
34038241280,30373614960,21642939459
51903229952,41014612645,32697408062
37852188672,57920896384,23530053274
35937759232,34849999244,22004795734
1.83438E+11,2.36411E+11,1.45902E+11
54921748480,45619929433,33137935176
50626498560,48778379642,32374788593
51474149376,46346189297,32114531645
34250485760,29796200625,21630866330
33803747328,29866047884,21630866330
35838619648,30620246213,22577867012
47250276352,37783874053,30427385462
53017047040,76656874374,35095187548
40785956864,29791341623,25044229555
47847219200,46384720979,30113873654
34998054912,34135432294,21816240888
34728210432,30440554139,21664975869
34389532672,29673397840,21687987621
36532609024,31333455183,22726265852
38269845504,32658272596,23025443354
66388234240,1.56138E+11,35892341123
40377692160,43553474067,25599374488
33927108608,29883470266,21630866330
34819358720,27547905700,22250178504
39344906240,73637929888,23715641724
62339878912,1.05606E+11,35235753478
36137132032,34221255485,22272045035
34685222912,30720754076,21934736105
35822575616,32556493999,22250178504
1.25975E+11,90665024167,92033589233
38256828416,83825751764,23633946493
46574858240,47176018853,30735549810
54320287744,72834690008,35743326503
33856364544,30207833583,21630866330
34187071488,29421477024,21630866330
35483791360,31469752703,21828842043
36199636992,32421125671,23232953557
35329003520,31648334928,21656371751
43305000960,49201923270,27705605040
35684536320,29732691969,21978443938
35396161536,30639521308,22164664871
34675699712,30007280148,21656371751
48117297152,55096597715,29556008611
1.19229E+11,2.29102E+11,81470517679
35400036352,30628708430,21730501350
81022967808,3.20235E+11,76208236733
40837607424,21181859202,25593699032
37982224384,34034428103,23266531036
35178954752,32773338405,21759119361
57694769152,47298987724,35894814073
45384744960,52126490245,27641908205
37108944896,97157044677,23132990776
34672246784,30230267494,21695243142
34692685824,29483569802,21816240888
61735387136,64819991279,42052195096
36902649856,1.05364E+11,23132990776
37886099456,33083493124,22869892927
41001304064,58659967076,23715641724
37137854464,30180121518,22726265852
36133081088,32626724518,22306482573
33814382592,30191868981,21630866330
52154281984,47290914411,33029310990
34325012480,30321612732,21630866330
37048471552,75229680701,23132990776
35578302464,31202607970,22004795734
33815130112,29895885321,21630866330
42233774080,31214586196,24405094829
36888846336,38674885575,22630336688
47612375040,33317438140,29865360871
43570524160,44713652341,28402232966
37299175424,36092388787,22726265852
45344665600,38730821791,27641908205
35339087872,30882219379,21726408340
34785128448,30040860778,21695243142
37918437376,31691893873,22985001457
34788245504,30946347903,21726408340
34177398784,30193062474,21630866330
36365205504,38969177726,23132990776
46202982400,51405331034,28586361981
94762131456,1.52669E+11,49557668255
40741457920,42014215039,25856432901
62551871488,1.29352E+11,41497290615
48436547584,18359004245,29406093077
43846516736,38066570009,26174753927
35963658240,28754229846,22739728877
34525749248,30447340174,21656371751
37552771072,34127338110,23571995897
79717441536,1.06323E+11,47001439446
34060161024,29595396440,21630866330
53477347328,1.01056E+11,38435444486
35975761920,31610424093,22726265852
62887489536,57292723430,39830889258
40634290176,36703474694,24710685628
34675159040,29452341943,21828842043
53352124416,84654979465,32173304494
36762836992,26775911852,23597857232
33565073408,29083226172,21630866330
64149770240,52740844449,46350294547
1.13697E+11,72143574345,74268968805
35254484992,32718010981,22282712717
35704266752,32300487345,22565157943
35600535552,23019662269,22507559794
48941236224,66736265931,31614019726
34714841088,29691778554,21687987621
37054533632,26092911943,23597857232
35506339840,32228570989,22084059064
35027644416,29481393644,21656371751
34246805504,29201753030,21630866330
36371308544,33241250215,22306482573
34619305984,30424011290,21695243142
35734650880,31269622116,22004795734
52149768192,37541750783,32380372644
41352970240,-29637387955,25640598305
34309287936,30476811087,21642939459
35122675712,32582706661,21656371751
41444732928,39179760969,26650823059
50522566656,66890361028,28053652663
34506940416,29947395020,21695243142
1.37449E+11,91037984316,83652801082
35246432256,30267068416,21830439044
34935853056,30784440498,21664975869
34544103424,30915077762,21816240888
34779136000,29600848871,21695243142
34563538944,30621138144,21656371751
34025877504,30321410851,21630866330
33723596800,29607334731,21630866330
49561313280,78208259974,38736416772
79296692224,1.96399E+11,42936462424
33813643264,30046753500,21630866330
35928944640,31809097540,21978443938
43016286208,55174598294,26828005281
49330036736,43788654864,31251197512
65893670912,64513862792,36087757321
37887107072,32025130227,22869892927
1.41766E+11,3.15633E+11,85495423646
33700202496,31432111339,21630866330
51632635904,46654977729,33839748764
34417827840,30626872624,21630866330
34401648640,29878529304,21726408340
38731399168,35648373280,23952790379
44901167104,31843649899,24618397907
33861242880,30205915466,21630866330
34392141824,30101084747,21695243142
1.0771E+11,84240745856,59899211577
48909565952,53540715177,30443622183
35010617344,30932756286,22428717643
33723596800,29543758244,21630866330
67356286976,61152941446,47763549567
38613200896,31337202511,23653827558
51063992320,56192201610,31185553110
37573656576,45299696126,22919908894
35234357248,36795199008,21934736105
41504718848,30684504437,24426624330
46015148032,59282955594,27206975342
34288103424,29777297977,21687987621
35992854528,32166898682,22182414964
38835863552,29163651571,23597857232
34155513856,29970936608,21652902740
34060445696,29304263329,21630866330
35817873408,31083712279,22012051255
35612844032,31904224391,22004795734
45034962944,44189647952,28465237528
51307311104,42321492842,34569016991
33698967552,29635970787,21630866330
45685788672,53253873109,30837835009
38161854464,34565300963,23602880295
70655508480,92573881065,54734542750
35331186688,36113894736,22428717643
40063401984,41791557185,25173451782
36370882560,30873724538,22949437077
34997604352,30175952230,21695243142
33970112512,29453950103,21630866330
51694649344,40996164485,30634429011
35038842880,31635742828,22250178504
80505413632,1.73835E+11,48476409680
42142089216,69532141628,27146365594
37370396672,31594013288,23201016568
53122187264,67443798620,35320618504
35643531264,32168975520,21898122482
34743062528,30632845803,21656371751
36795174912,33620515787,22792977487
34658971648,30906321398,21816240888
48710811648,44333187371,33120349278
34141548544,32399897753,21642939459
49937432576,33542147918,29805073175
1.33154E+11,92273019881,95635130817
34006759424,33802945251,21630866330
47204212736,67329585125,31841543743
51447873536,82695481615,36801112110
42435309568,41416627944,25671580486
36270759936,33794711619,23116787296
35588370432,33910180454,22507559794
45840424960,31232428362,27812364929
45752127488,43872578944,28788231432
48967163904,11490027472,28315528126
36871516160,26982346838,22945089468
37782667264,35062299800,23361871262
35753140224,21338554071,22507559794
34039574528,31317666840,21630866330
54713393152,90855833605,34926642822
36417122304,33983034341,23633946493
34675400704,29224645726,21695243142
47224791040,28895041467,29180516949
57566208000,74351118023,36031669335
